@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric

@data
43,'2023/12/10 17:52:38:314',2,0.289874,-0.549613,0.174682,1.078446,0.045478,0.256425,0.274316,0.186108,-0.19133,0.284318,1.486232,-0.188046,-0.403414,0.190314,-0.75346,-0.355644,-0.546074,-0.068065,-0.575514,0.371695,-0.063262,-0.112411,0.519182,-0.057514,0.928446,-0.749778,0.41163,0.297989,0.088005,-0.387524,-0.608076,-0.310359,0,0.46,0.44,0,0,0.46,0.46,0.68
44,'2023/12/10 17:52:38:414',2,0.275539,-0.491921,0.156507,1.059991,-0.004714,0.346948,0.287202,0.342927,-0.317,0.347022,1.561376,-0.120781,-0.411308,-0.066472,-0.813175,-0.363496,-0.572172,-0.045991,-0.562385,0.498079,-0.063778,-0.107679,0.527612,-0.02789,0.936555,-0.684437,0.419897,0.291678,0.175981,-0.510427,-0.625139,-0.321383,0,0.46,0.44,0,0,0.46,0.46,0.68
45,'2023/12/10 17:52:38:515',2,0.275539,-0.491921,0.156507,1.059991,-0.004714,0.346948,0.287202,0.342927,-0.317,0.347022,1.561376,-0.120781,-0.411308,-0.066472,-0.813175,-0.363496,-0.572172,-0.045991,-0.562385,0.498079,-0.063778,-0.107679,0.527612,-0.02789,0.936555,-0.684437,0.419897,0.291678,0.175981,-0.510427,-0.625139,-0.321383,0,0.46,0.44,0,0,0.46,0.46,0.68
46,'2023/12/10 17:52:38:616',2,0.388661,-0.610597,0.110278,0.665793,0.15185,0.695672,0.341623,0.529763,-0.25856,0.164147,1.384451,-0.068975,-0.478904,-0.197562,-0.762434,-0.293387,-0.418902,0.021079,-0.627969,0.422951,-0.055157,0.053564,0.580419,-0.05426,0.645247,-0.642774,0.432217,0.193875,0.411904,-0.615274,-0.607547,-0.337659,0,0.46,0.44,0,0,0.46,0.46,0.68
47,'2023/12/10 17:52:38:715',2,0.47534,-1.052617,-0.16696,0.26138,0.344657,0.830527,0.398893,0.737229,-0.160754,0.281025,1.178641,-0.021597,-0.562354,-0.370663,-0.736207,-0.266537,-0.168499,-0.100872,-0.755731,0.301785,-0.049326,0.032304,0.625404,-0.103492,0.320772,-0.493234,0.398207,0.120432,0.729446,-0.452284,-0.636952,-0.54758,0,0.46,0.44,0,0,0.46,0.46,0.68
48,'2023/12/10 17:52:38:816',2,0.540148,-1.026204,-0.237911,0.146564,0.358181,0.747957,0.414003,0.43231,-0.174909,0.182135,1.212591,0.462933,-0.526913,-0.470909,-0.752641,-0.114269,-0.170281,-0.140216,-0.803579,0.177395,-0.069107,-0.049563,0.624189,-0.112108,0.321021,-0.574142,0.508509,0.123383,0.676816,-0.344988,-0.655563,-0.575222,0,0.46,0.44,0,0,0.46,0.46,0.68
49,'2023/12/10 17:52:38:915',2,0.563149,-0.984958,-0.235748,0.11906,0.363424,0.663638,0.427811,0.230422,-0.112966,0.173215,1.264855,0.930489,-0.494953,-0.515225,-0.758657,-0.057845,-0.137473,-0.10755,-0.8382,0.012745,-0.07467,-0.149828,0.612242,-0.110427,0.324931,-0.598295,0.686067,0.12281,0.711204,-0.159249,-0.645355,-0.5519,0,0.46,0.44,0,0,0.46,0.46,0.68
50,'2023/12/10 17:52:39:017',2,0.682357,-1.110012,-0.290176,-0.0379,0.290643,0.469008,0.446779,0.314224,-0.060041,0.093597,1.314862,0.817477,-0.372687,-0.678882,-0.550111,-0.042459,-0.25603,0.550285,-0.768984,-0.005526,-0.057825,-0.155097,0.590832,-0.127746,0.205327,-0.714569,0.627144,0.28318,0.67711,0.095335,-0.745255,-0.184301,0,0.46,0.44,0,0,0.46,0.46,0.68
51,'2023/12/10 17:52:39:116',2,0.737723,-1.254751,-0.249599,-0.128514,0.318163,0.550152,0.479162,0.226828,-0.039984,-0.020102,1.327456,0.805457,-0.32467,-0.643179,-0.425552,0.067763,-0.353002,0.784279,-0.879759,-0.056276,-0.04778,-0.149952,0.59359,-0.13524,0.136574,-0.731649,0.515832,0.318809,0.697255,0.272744,-0.65818,-0.07932,0,0.46,0.44,0,0,0.46,0.46,0.68
52,'2023/12/10 17:52:39:216',2,0.864541,-1.27672,-0.286358,0.010349,0.40188,0.72865,0.522433,0.259854,-0.010564,-0.023638,1.419744,0.550044,-0.279257,-0.598425,-0.50504,0.345529,-0.424788,0.94385,-1.222065,-0.169628,-0.016633,-0.189858,0.610821,-0.151217,0.105566,-0.65357,0.182271,0.363579,0.695114,0.164403,-0.543422,-0.119255,0,0.46,0.44,0,0,0.46,0.46,0.68
53,'2023/12/10 17:52:39:316',2,0.948894,-1.256981,-0.299011,0.024104,0.402397,0.826978,0.542763,0.240353,-0.006636,0.066353,1.439355,0.413104,-0.232731,-0.483587,-0.522054,0.56743,-0.437145,1.048779,-1.364815,-0.219488,-0.020309,-0.169876,0.620586,-0.15913,0.103543,-0.589187,-0.057958,0.381613,0.662487,0.080419,-0.460659,-0.161199,0,0.46,0.44,0,0,0.46,0.46,0.68
54,'2023/12/10 17:52:39:417',2,1.040502,-1.242356,-0.237894,-0.040943,0.517758,0.901068,0.551075,0.21013,0.033465,0.043516,1.510752,0.291985,-0.226219,-0.50429,-0.487995,0.746002,-0.429722,1.151572,-1.447228,-0.257972,-0.029809,-0.170869,0.594136,-0.169006,0.118988,-0.477758,-0.235946,0.369173,0.674887,0.111283,-0.301429,-0.140289,0,0.46,0.44,0,0,0.46,0.46,0.68
55,'2023/12/10 17:52:39:516',2,0.687573,-1.200589,-0.243232,-0.147542,0.273202,0.851435,0.516618,0.134406,-0.115462,-0.069208,1.306804,0.564913,-0.31046,-0.484418,-0.368525,0.284865,-0.43386,0.703641,-1.015601,-0.069389,-0.024001,-0.013215,0.518816,-0.15207,0.121794,-0.573741,0.121424,0.72352,0.596274,0.227424,-0.522592,-0.068059,0,0.46,0.44,0,0,0.46,0.46,0.68
56,'2023/12/10 17:52:39:617',2,0.523343,-1.168462,-0.23459,-0.251616,0.178324,0.98264,0.466646,0.049083,-0.038935,-0.166839,1.430892,0.582559,-0.379918,-0.586632,-0.399917,0.218648,-0.406074,0.437738,-0.726859,0.067272,0.081124,-0.133409,0.355201,-0.172882,0.120618,-0.447831,0.39166,0.688548,0.583414,0.126443,-0.40938,0.096021,0,0.46,0.44,0,0,0.46,0.46,0.68
57,'2023/12/10 17:52:39:702',2,0.385108,-1.184573,-0.251843,-0.302696,0.075152,0.942601,0.451595,0.074876,-0.008275,-0.113082,1.405803,0.605304,-0.314701,-0.572226,-0.443007,0.181613,-0.333652,0.282805,-0.465328,0.098248,0.197743,-0.199802,0.314141,-0.181602,0.085593,-0.506162,0.454462,0.426973,0.605987,0.095558,-0.419462,0.228192,0,0.46,0.44,0,0,0.46,0.46,0.68
58,'2023/12/10 17:52:39:801',2,0.090696,-1.208572,-0.258951,-0.450624,-0.123915,0.900985,0.432631,0.116204,0.049841,-0.072647,1.40846,0.596746,-0.307777,-0.523376,-0.447377,0.152049,-0.271469,0.094753,-0.22834,0.131674,0.322245,-0.362807,0.260897,-0.192757,0.055453,-0.583139,0.638605,0.108017,0.656347,0.074128,-0.438721,0.372781,0,0.46,0.44,0,0,0.46,0.46,0.68
59,'2023/12/10 17:52:39:902',2,0.040526,-1.178954,-0.264067,-0.463438,-0.09777,0.918692,0.428925,0.119677,0.080332,-0.099755,1.455837,0.603394,-0.270025,-0.498751,-0.465229,0.150534,-0.259672,0.041345,-0.227984,0.134448,0.338393,-0.387442,0.25703,-0.195113,0.053359,-0.59521,0.659522,0.068858,0.661724,0.067732,-0.440502,0.387278,0,0.46,0.44,0,0,0.46,0.46,0.68
60,'2023/12/10 17:52:40:002',2,0.022017,-1.131665,-0.259099,-0.367308,-0.025802,0.958875,0.430128,0.126212,0.023781,-0.046131,1.593912,0.587519,-0.07876,-0.467464,-0.503238,0.16069,-0.244151,-0.045887,-0.261118,0.145787,0.319813,-0.350828,0.267758,-0.1971,0.065398,-0.527418,0.598295,0.022017,0.636837,0.031254,-0.419316,0.368011,0,0.46,0.44,0,0,0.46,0.46,0.68
61,'2023/12/10 17:52:40:102',2,0.017449,-1.10395,-0.266181,-0.382352,-0.059236,0.919675,0.423833,0.13862,-0.003178,-0.049194,1.553672,0.612428,-0.071681,-0.525837,-0.515783,0.158786,-0.229214,-0.040105,-0.259799,0.157307,0.319442,-0.328813,0.278419,-0.208222,0.050879,-0.50422,0.544778,0.029525,0.639669,0.042583,-0.417982,0.362439,0,0.46,0.44,0,0,0.46,0.46,0.68
62,'2023/12/10 17:52:40:201',2,0.866945,-0.988963,-0.239571,-0.798436,-0.297745,0.735276,0.411282,0.046746,-0.039692,0.099524,1.249843,0.48906,0.091463,-0.948866,-0.541884,0.115258,-0.268746,0.169519,-0.338424,0.246003,0.155877,-0.051168,0.416717,-0.317502,0.063279,0.032523,-0.04226,0.505514,0.478663,0.061998,-0.394218,0.188299,0,0.46,0.44,0,0,0.46,0.46,0.68
63,'2023/12/10 17:52:40:301',2,0.870681,-1.005637,-0.207357,-1.136895,-0.494745,0.720676,0.410417,0.107917,-0.050091,0.238296,1.239554,0.403275,0.128967,-0.898483,-0.478908,0.120836,-0.296663,0.319306,-0.35917,0.289212,0.085016,-0.169384,0.398638,-0.321366,0.079789,0.050351,-0.115634,0.348932,0.416311,0.014738,-0.397414,0.161157,0,0.46,0.44,0,0,0.46,0.46,0.68
64,'2023/12/10 17:52:40:403',2,0.870599,-0.986673,-0.174352,-1.114121,-0.444521,0.72917,0.394414,0.125144,0.045429,0.229938,1.287598,0.442027,0.089604,-0.962004,-0.564608,0.123981,-0.266858,0.405171,-0.410219,0.385799,0.100551,-0.209993,0.399547,-0.413211,0.080749,0.049848,-0.204863,0.308695,0.485302,-0.02499,-0.448121,0.148938,0,0.46,0.44,0,0,0.46,0.46,0.68
65,'2023/12/10 17:52:40:502',2,0.870599,-0.986673,-0.174352,-1.114121,-0.444521,0.72917,0.394414,0.125144,0.045429,0.229938,1.287598,0.442027,0.089604,-0.962004,-0.564608,0.123981,-0.266858,0.405171,-0.410219,0.385799,0.100551,-0.209993,0.399547,-0.413211,0.080749,0.049848,-0.204863,0.308695,0.485302,-0.02499,-0.448121,0.148938,0,0.46,0.44,0,0,0.46,0.46,0.68
66,'2023/12/10 17:52:40:603',2,0.867745,-0.964941,-0.168073,-1.096319,-0.461028,0.730053,0.335472,0.135157,-0.080678,0.197681,1.170998,0.41793,0.082972,-0.915584,-0.549213,0.119575,-0.264605,0.442802,-0.430743,0.501507,0.102747,-0.18977,0.390555,-0.432727,0.072465,-0.049884,-0.280177,0.363529,0.394476,-0.069687,-0.467777,0.146315,0,0.46,0.44,0,0,0.46,0.46,0.68
67,'2023/12/10 17:52:40:702',2,0.8062,-0.903801,-0.177265,-0.950992,-0.573891,0.895074,0.188244,0.38084,-0.146103,0.094261,1.040227,-0.076705,0.01927,-0.849504,-0.435014,0.024838,-0.243549,0.520013,-0.513263,0.606934,0.124895,-0.364782,0.372134,-0.513527,0.041733,-0.134773,-0.342357,0.392383,0.220604,-0.116166,-0.577682,0.155399,0,0.46,0.44,0,0,0.46,0.46,0.68
68,'2023/12/10 17:52:40:803',2,0.714869,-0.911452,-0.104862,-0.859144,-0.679353,0.854546,0.213582,0.387378,-0.104566,0.135121,1.184297,-0.526811,-0.020867,-0.281314,-0.339004,-0.098187,-0.168011,0.604576,-0.547076,0.219534,0.124352,-0.151671,0.393736,-0.596288,0.004878,-0.083835,-0.158311,0.359457,-0.002651,-0.073308,-0.181002,0.127641,0,0.46,0.44,0,0,0.46,0.46,0.68
69,'2023/12/10 17:52:40:903',2,0.720935,-0.953042,-0.032758,-0.884281,-0.565648,0.791015,0.031,0.28996,0.078146,0.10369,1.170414,-0.613868,-0.055835,-0.02186,-0.356093,-0.129661,-0.131371,0.521736,-0.584067,-0.643555,0.140368,-0.157689,0.296906,-0.741131,-0.014204,-0.016662,-0.309516,0.306826,-0.203429,0.050025,-0.343651,0.138413,0,0.46,0.44,0,0,0.46,0.46,0.68
70,'2023/12/10 17:52:41:004',2,0.729119,-0.89936,-0.01622,-0.933606,-0.519235,0.820778,0.024252,0.271106,0.075997,0.105741,1.156685,-0.616483,-0.076851,0.015148,-0.369017,-0.132293,-0.130567,0.535404,-0.652163,-0.638635,0.159211,-0.168604,0.28779,-0.748571,0.005993,0.037621,-0.276672,0.304096,-0.172821,0.015997,-0.320725,0.160264,0,0.46,0.44,0,0,0.46,0.46,0.68
71,'2023/12/10 17:52:41:105',2,0.737528,-0.745695,0.020343,-1.048619,-0.456176,1.004785,0.015198,0.257862,0.085352,0.105045,1.027686,-0.625571,-0.096595,0.106935,-0.557598,-0.140899,-0.158627,0.638788,-0.722624,-0.619339,0.199289,-0.152894,0.28624,-0.73505,0.072144,0.214669,-0.19413,0.318132,-0.096195,-0.136764,-0.239906,0.224062,0,0.46,0.44,0,0,0.46,0.46,0.68
72,'2023/12/10 17:52:41:204',2,0.735854,-0.533623,0.022587,-1.180669,-0.373836,1.129888,-0.023191,0.223067,0.19971,0.124517,1.094658,-0.705149,0.008705,0.372447,-0.816996,-0.133169,-0.233613,0.697209,-1.075779,-0.582449,0.22791,-0.172076,0.281893,-0.706332,0.171737,0.24009,-0.040712,0.193119,-0.137195,-0.218772,-0.065914,0.289127,0,0.46,0.44,0,0,0.46,0.46,0.68
73,'2023/12/10 17:52:41:304',2,0.399031,-0.372219,0.176603,-0.622653,-0.108682,1.276208,-0.034543,0.056645,0.281167,-0.415759,1.156373,-0.669338,-0.490491,0.514462,-0.59877,-0.113285,-0.394007,0.081589,-0.593278,-0.675401,0.111565,-0.300648,0.311408,-0.656088,0.293839,-0.115091,-0.039281,-0.34148,-0.197217,0.210346,-0.08094,0.301663,0,0.46,0.44,0,0,0.46,0.46,0.68
74,'2023/12/10 17:52:41:404',2,0.306414,-0.382167,0.241653,-0.411396,-0.120855,1.324331,-0.046946,-0.072598,0.217435,-0.5246,1.217803,-0.700476,-0.450405,0.579935,-0.455186,-0.08852,-0.400652,-0.211721,-0.551676,-0.702437,0.051657,-0.233579,0.325828,-0.651498,0.318518,-0.163431,-0.001462,-0.471676,-0.10491,0.274227,-0.049931,0.264702,0,0.46,0.44,0,0,0.46,0.46,0.68
75,'2023/12/10 17:52:41:505',2,0.273196,-0.260446,0.273877,-0.294203,-0.067284,1.117898,-0.072813,-0.120177,0.174395,-0.267507,1.212733,-0.727805,-0.465477,0.508259,-0.535314,-0.073641,-0.477958,-0.414768,-0.508877,-0.685518,0.054297,-0.246131,0.296188,-0.645665,0.411019,-0.118604,-0.013965,-0.514895,-0.18453,0.174889,-0.068154,0.202471,0,0.46,0.44,0,0,0.46,0.46,0.68
76,'2023/12/10 17:52:41:605',2,0.230424,-0.127183,0.343227,-0.075995,-0.084433,0.663527,-0.119412,-0.000522,0.075597,-0.303161,1.217429,-0.773241,-0.416018,0.424219,-0.640613,-0.038448,-0.279646,-0.532465,-0.391381,-0.659475,0.030188,-0.299101,0.252662,-0.632915,0.601228,-0.092462,-0.081212,-0.477384,-0.269695,0.042993,-0.086315,0.249222,0,0.46,0.44,0,0,0.46,0.46,0.68
77,'2023/12/10 17:52:41:705',2,0.257389,0.075626,0.282591,0.069556,-0.184257,0.401086,-0.233038,0.116087,0.032204,-0.333667,1.0805,-0.867691,-0.426145,0.505359,-0.604625,-0.016165,-0.153335,-0.604162,-0.562307,-0.389119,0.0201,-0.344399,0.06637,-0.482176,0.771668,-0.289189,0.004913,-0.34678,-0.106005,-0.20565,-0.027017,0.385408,0,0.46,0.44,0,0,0.46,0.46,0.68
78,'2023/12/10 17:52:41:806',2,0.260072,0.166302,0.19847,0.161175,-0.202839,0.261553,-0.290354,0.113042,0.017249,-0.311912,0.986158,-0.931638,-0.416064,0.517485,-0.62586,-0.006858,-0.136548,-0.655557,-0.623443,-0.390871,0.017391,-0.28752,0.009382,-0.392075,0.848395,-0.333473,0.053018,-0.315406,-0.058851,-0.254324,-0.000016,0.4329,0,0.46,0.44,0,0,0.46,0.46,0.68
79,'2023/12/10 17:52:41:905',2,0.253521,0.176656,0.214171,0.178208,-0.2329,0.24927,-0.310698,0.201478,-0.013442,-0.320786,0.935244,-0.946857,-0.414916,0.554331,-0.652867,-0.008463,-0.095473,-0.635008,-0.635503,-0.354763,0.013385,-0.258511,-0.000136,-0.331018,0.869347,-0.32336,0.022782,-0.331364,-0.048729,-0.24186,0.031821,0.453924,0,0.46,0.44,0,0,0.46,0.46,0.68
80,'2023/12/10 17:52:42:005',2,0.243463,0.106411,0.289939,0.159257,-0.235456,0.326769,-0.294125,0.168484,0.032805,-0.197546,0.893282,-0.932469,-0.42795,0.579214,-0.728016,-0.011155,-0.146167,-0.651704,-0.60654,-0.372585,0.00989,-0.264908,0.01321,-0.325434,0.844591,-0.330646,0.015677,-0.394241,-0.059422,-0.246483,0.024141,0.43231,0,0.46,0.44,0,0,0.46,0.46,0.68
81,'2023/12/10 17:52:42:105',2,0.284704,0.089766,0.305016,0.363622,-0.132005,0.178491,-0.311776,0.212449,-0.011834,-0.168836,0.765198,-1.012295,-0.417601,0.622273,-0.80296,0.02513,-0.17899,-0.528797,-0.646685,-0.423592,0.043293,-0.123069,0.082271,-0.316678,0.834212,-0.379144,0.017421,-0.58876,0.002663,-0.267987,-0.000616,0.389833,0,0.46,0.44,0,0,0.46,0.46,0.68
82,'2023/12/10 17:52:42:206',2,0.342801,-0.018457,0.276028,0.392456,0.141274,0.190332,-0.076959,0.354524,-0.219845,-0.02732,0.905799,-0.913305,-0.390684,0.426777,-0.762133,0.0748,-0.173099,-0.377788,-0.664948,0.37049,0.034987,-0.187589,0.19106,-0.273331,0.804101,-0.347844,0.227244,-0.634073,-0.154016,-0.458759,0.051497,0.341408,0,0.46,0.44,0,0,0.46,0.46,0.68
83,'2023/12/10 17:52:42:306',2,0.325767,-0.018569,0.12413,0.314286,0.184422,0.090397,0.352097,0.404048,-0.451805,0.175474,1.154939,-0.66599,-0.402904,0.180288,-0.861059,0.105679,-0.214684,-0.365925,-0.478016,0.777672,0.021763,-0.230268,0.356736,-0.194433,0.764562,-0.153975,0.599595,-0.619941,-0.307738,-0.414557,0.298943,0.261816,0,0.46,0.44,0,0,0.46,0.46,0.68
84,'2023/12/10 17:52:42:406',2,0.263754,-0.070373,0.041442,0.333916,0.272446,-0.040475,0.397227,0.513598,-0.409038,0.232651,1.285422,-0.640908,-0.389195,0.083461,-0.880303,0.095479,-0.190334,-0.376838,-0.356936,0.6593,0.033665,-0.244793,0.468547,-0.180743,0.736362,-0.113202,0.490554,-0.588693,-0.12256,-0.29427,0.205088,0.208642,0,0.46,0.44,0,0,0.46,0.46,0.68
85,'2023/12/10 17:52:42:507',2,0.242266,-0.106055,0.017572,0.32515,0.30886,-0.032575,0.407208,0.530518,-0.407548,0.236447,1.302987,-0.615605,-0.379739,0.087264,-0.847734,0.09295,-0.157804,-0.385197,-0.271232,0.59946,0.035248,-0.240606,0.517623,-0.192074,0.732349,-0.045392,0.452644,-0.56085,-0.085976,-0.225931,0.123371,0.1896,0,0.46,0.44,0,0,0.46,0.46,0.68
86,'2023/12/10 17:52:42:608',2,0.067204,-0.093706,0.014473,0.537978,0.279623,0.050862,0.415114,0.501422,-0.424167,0.263123,1.236608,-0.609399,-0.395602,-0.00698,-0.826519,0.114999,-0.15972,-0.316955,-0.475815,0.606647,0.092421,-0.331151,0.511722,-0.202949,0.715193,-0.071028,0.448365,-0.528193,-0.071452,-0.27668,0.17363,0.201726,0,0.46,0.44,0,0,0.46,0.46,0.68
87,'2023/12/10 17:52:42:709',2,-0.124341,-0.46368,-0.323576,0.084596,0.635166,1.543211,0.541356,0.651552,-0.200948,0.583354,1.038455,-0.430915,-0.694362,-0.072208,-0.727351,0.018734,0.177979,-0.554012,-0.895929,0.407242,0.169548,-0.404353,0.684784,-0.295675,0.099995,-0.14427,0.350179,-0.630304,0.508758,-0.192599,-0.014655,-0.243967,0,0.46,0.44,0,0,0.46,0.46,0.68
88,'2023/12/10 17:52:42:807',2,-0.480963,-0.480945,-0.279423,0.284353,0.514771,1.607692,0.551265,0.616516,-0.210448,0.601654,1.01191,-0.419591,-0.746684,-0.10927,-0.820778,0.043929,0.249571,-0.324483,-1.092926,0.411029,0.212514,-0.510099,0.68431,-0.309008,0.039923,-0.169565,0.331351,-0.434563,0.561374,-0.123782,-0.007928,-0.282102,0,0.46,0.44,0,0,0.46,0.46,0.68
89,'2023/12/10 17:52:42:908',2,-0.635723,-0.443927,-0.304345,0.311433,0.40892,1.630607,0.555853,0.577642,-0.203502,0.609385,0.97162,-0.442728,-0.750966,-0.101472,-0.911634,0.091294,0.248022,-0.219296,-1.196415,0.40256,0.220435,-0.555441,0.683778,-0.314537,0.039321,-0.149438,0.295494,-0.350351,0.548962,-0.113503,0.020544,-0.294654,0,0.46,0.44,0,0,0.46,0.46,0.68
90,'2023/12/10 17:52:43:008',2,-0.668029,-0.530318,-0.306233,0.779489,0.598193,1.722059,0.552059,0.460734,-0.211484,0.431499,0.938964,-0.387468,-0.743737,-0.189658,-0.988763,0.075368,0.220713,-0.138989,-1.334707,0.421894,0.214706,-0.428756,0.703289,-0.319358,0.025569,0.014222,0.299738,-0.201895,0.557695,-0.011554,0.014479,-0.443742,0,0.46,0.44,0,0,0.46,0.46,0.68
91,'2023/12/10 17:52:45:613',2,0.535444,0.210913,0.041906,0.891305,-0.370602,-0.394011,-0.36313,0.111565,-0.275691,-0.128069,0.819827,-0.991051,-0.189413,0.588639,-1.104052,-0.327448,-0.315732,0.275659,-1.601456,-0.229525,0.127571,0.607538,0.278167,-0.263931,0.769455,-0.381724,0.819503,0.003633,-0.011297,-0.313147,0.37421,-0.239448,0,0.46,0.44,0,0,0.46,0.46,0.68
92,'2023/12/10 17:52:45:715',2,0.555821,0.218923,0.045874,0.863356,-0.350465,-0.396659,-0.370535,0.041639,-0.28205,-0.153037,0.826597,-0.95212,-0.187282,0.59279,-1.111068,-0.303533,-0.301115,0.274151,-1.590374,-0.248775,0.127047,0.556679,0.272515,-0.266974,0.770294,-0.410936,0.807725,-0.015834,-0.002224,-0.297617,0.39938,-0.235631,0,0.46,0.44,0,0,0.46,0.46,0.68
93,'2023/12/10 17:52:45:815',2,0.609266,0.101858,0.023311,0.888699,-0.349335,-0.205453,-0.684313,-0.179042,-0.258825,-0.142885,0.58607,-0.467468,-0.178627,0.56353,-1.193096,-0.179351,-0.232772,0.182402,-1.715783,-0.15092,0.135163,0.390443,0.183316,-0.273297,0.828513,-0.348289,0.525276,-0.083189,0.140699,-0.239268,0.178863,-0.201484,0,0.46,0.44,0,0,0.46,0.46,0.68
94,'2023/12/10 17:52:45:916',2,0.608414,0.029596,0.026615,0.949213,-0.334599,-0.141945,-0.894335,-0.115002,-0.223102,-0.084192,0.482269,-0.199143,-0.176391,0.478061,-1.200572,-0.130844,-0.254363,0.164208,-1.807787,-0.052481,0.140036,0.232942,0.127235,-0.272628,0.860964,-0.415415,0.272448,0.03923,0.270584,-0.235497,-0.10612,-0.183937,0,0.46,0.44,0,0,0.46,0.46,0.68
95,'2023/12/10 17:52:46:015',2,0.622048,-0.05203,0.035267,0.863746,-0.335507,-0.011557,-1.062414,-0.142079,-0.078055,-0.144963,0.544411,-0.08287,-0.175664,0.36773,-1.245912,-0.09041,-0.274756,0.136217,-1.819527,0.173358,0.145458,0.208401,0.096421,-0.266989,0.869321,-0.640133,0.121054,0.081173,0.374767,-0.195532,-0.356937,-0.158679,0,0.46,0.44,0,0,0.46,0.46,0.68
96,'2023/12/10 17:52:46:115',2,0.600854,0.105678,-0.034417,0.77139,-0.225438,-0.512264,-0.339105,0.139546,-0.283321,-0.082865,0.623899,-0.019785,-0.164279,0.298342,-1.050288,-0.133749,-0.175366,0.21899,-1.506369,-0.296175,0.130204,0.153927,0.292881,-0.270842,0.80379,-0.497996,0.738528,0.05744,-0.234826,-0.398335,0.362341,-0.216719,0,0.46,0.44,0,0,0.46,0.46,0.68
97,'2023/12/10 17:52:46:215',2,0.494605,-0.003589,-0.171606,0.592646,0.411525,-0.752879,-0.055554,0.119282,-0.30494,-0.023072,0.708414,0.246268,-0.257751,-0.051328,-0.778817,-0.116006,-0.026588,0.192931,-0.945234,0.194283,0.363227,-0.004989,0.245011,-0.302266,0.721994,-0.224112,0.771952,-0.332761,-0.301591,-0.379766,0.137474,0.014857,0,0.46,0.44,0,0,0.46,0.46,0.68
98,'2023/12/10 17:52:46:315',2,0.496408,-0.040708,-0.17858,0.560809,0.485897,-0.781162,-0.069327,0.093492,-0.301842,-0.029453,0.671047,0.257911,-0.274831,-0.055556,-0.765628,-0.124585,-0.017137,0.172813,-0.896649,0.209417,0.406264,-0.013031,0.227625,-0.308023,0.717994,-0.174786,0.790472,-0.374427,-0.290143,-0.354013,0.158566,0.059814,0,0.46,0.44,0,0,0.46,0.46,0.68
99,'2023/12/10 17:52:46:416',2,0.508545,-0.092469,-0.192699,0.537256,0.527568,-0.7673,-0.085644,0.087776,-0.268241,0.016181,0.611344,0.248183,-0.276756,-0.045737,-0.736194,-0.137466,-0.005495,0.178447,-0.768691,0.230308,0.479953,-0.024599,0.199005,-0.315703,0.706068,-0.126089,0.821555,-0.434924,-0.275319,-0.310008,0.165433,0.125722,0,0.46,0.44,0,0,0.46,0.46,0.68
100,'2023/12/10 17:52:46:516',2,0.447734,-0.345407,-0.300951,0.531697,0.328752,-0.341319,0.017056,0.23684,-0.224494,-0.030449,0.585453,0.337257,0.186442,0.046636,-0.686275,-0.159338,0.139956,0.063731,-0.192673,0.138795,0.48423,-0.020528,0.226978,-0.314802,0.55025,-0.12307,0.790337,-0.565796,-0.190127,-0.429924,0.016465,0.211547,0,0.46,0.44,0,0,0.46,0.46,0.68
101,'2023/12/10 17:52:46:614',2,0.065858,-0.510441,-0.321344,0.76211,0.338972,0.33355,0.155795,0.39346,-0.349503,-0.34044,0.792371,0.444468,0.08378,0.016783,-0.634082,0.075139,0.162078,0.032999,-0.461636,-0.004305,0.332415,-0.208303,0.298912,-0.329216,0.37341,-0.113511,0.583691,-0.492942,-0.053492,-0.61091,0.111558,-0.142226,0,0.46,0.44,0,0,0.46,0.46,0.68
102,'2023/12/10 17:52:46:716',2,-0.005274,-0.577699,-0.350531,0.77066,0.348831,0.508444,0.190118,0.453004,-0.33969,-0.368618,0.788683,0.468112,0.067587,0.018036,-0.654298,0.15587,0.087202,0.139873,-0.525924,-0.061714,0.297662,-0.112998,0.321126,-0.337575,0.316471,-0.12649,0.430796,-0.378053,-0.019204,-0.655511,0.117966,-0.22663,0,0.46,0.44,0,0,0.46,0.46,0.68
